case_id,state,land_category,location_type,tenure_type,land_area_m2,acquisition_area_m2,building_age_years,market_value_myr,statutory_disturbance_myr,relocation_allowance_myr,recommended_compensation_myr
CASE-2026-TR-00711,Kedah,Building,Rural,Malay Reserve,958,390,15,963000,144400,8000,1115400
CASE-2026-TR-00712,Pulau Pinang,Industry,Urban,Freehold,5893,3497,31,10851000,1627600,8000,12486600
CASE-2026-TR-00713,Kedah,Building,Urban,Leasehold,2747,2189,27,5835000,875200,8000,6718200
CASE-2026-TR-00714,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Leasehold,1798,1641,18,4760000,714000,8000,5482000
CASE-2026-TR-00715,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,18310,5771,24,5908000,886200,8000,6802200
CASE-2026-TR-00716,Johor,Building,Suburban,Freehold,1238,1013,29,3220000,483000,8000,3711000
CASE-2026-TR-00717,Pahang,Industry,Urban,Leasehold,14017,10572,13,23661000,3549200,8000,27218200
CASE-2026-TR-00718,Negeri Sembilan,Agriculture,Suburban,Freehold,9002,4234,13,2457000,368600,8000,2833600
CASE-2026-TR-00719,Perak,Industry,Suburban,Freehold,1037,295,13,633000,95000,8000,736000
CASE-2026-TR-00720,Pulau Pinang,Industry,Urban,Freehold,15912,7776,24,22949000,3442400,8000,26399400
CASE-2026-TR-00721,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,2610,2417,9,11005000,1650800,8000,12663800
CASE-2026-TR-00722,Johor,Building,Rural,Freehold,2254,1320,17,3940000,591000,8000,4539000
CASE-2026-TR-00723,Pahang,Industry,Urban,Freehold,3421,2308,34,4728000,709200,8000,5445200
CASE-2026-TR-00724,Perlis,Agriculture,Suburban,Freehold,12778,9199,30,4031000,604600,8000,4643600
CASE-2026-TR-00725,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Freehold,15769,11803,3,9846000,1476900,8000,11330900
CASE-2026-TR-00726,Pahang,Building,Suburban,Freehold,642,218,35,567000,85000,8000,660000
CASE-2026-TR-00727,Negeri Sembilan,Building,Urban,Leasehold,485,455,36,1195000,179200,8000,1382200
CASE-2026-TR-00728,Kelantan,Building,Urban,Freehold,1594,615,38,1683000,252400,8000,1943400
CASE-2026-TR-00729,Selangor,Agriculture,Suburban,Freehold,4685,2918,16,2091000,313600,8000,2412600
CASE-2026-TR-00730,Johor,Agriculture,Suburban,Leasehold,7969,6287,1,3275000,491200,8000,3774200
CASE-2026-TR-00731,Selangor,Building,Urban,Freehold,196,125,16,590000,88500,8000,686500
CASE-2026-TR-00732,Johor,Building,Suburban,Freehold,2059,1241,36,3627000,544000,8000,4179000
CASE-2026-TR-00733,Johor,Agriculture,Suburban,Leasehold,4580,1893,17,1123000,168400,8000,1299400
CASE-2026-TR-00734,Sabah,Agriculture,Suburban,Freehold,16260,4942,3,3015000,452200,8000,3475200
CASE-2026-TR-00735,Kedah,Building,Suburban,Leasehold,662,581,37,1204000,180600,8000,1392600
CASE-2026-TR-00736,Selangor,Building,Rural,Freehold,1644,1052,23,3422000,513300,8000,3943300
CASE-2026-TR-00737,Perak,Building,Suburban,Freehold,2738,2599,3,6314000,947100,8000,7269100
CASE-2026-TR-00738,Pahang,Agriculture,Rural,Leasehold,6239,3682,37,1332000,199800,8000,1539800
CASE-2026-TR-00739,Selangor,Building,Urban,Freehold,1134,745,33,2908000,436200,8000,3352200
CASE-2026-TR-00740,Kedah,Building,Suburban,Freehold,1141,484,34,1368000,205200,8000,1581200
CASE-2026-TR-00741,Johor,Agriculture,Urban,Freehold,8429,3288,31,2412000,361800,8000,2781800
CASE-2026-TR-00742,Selangor,Building,Suburban,Leasehold,1078,477,38,1587000,238000,8000,1833000
CASE-2026-TR-00743,Sabah,Building,Rural,Leasehold,1066,635,26,1398000,209700,8000,1615700
CASE-2026-TR-00744,Selangor,Agriculture,Urban,Leasehold,15960,10540,15,9326000,1398900,8000,10732900
CASE-2026-TR-00745,Pulau Pinang,Agriculture,Suburban,Freehold,4686,2197,24,1638000,245700,8000,1891700
CASE-2026-TR-00746,Selangor,Building,Urban,Freehold,1694,770,33,3343000,501400,8000,3852400
CASE-2026-TR-00747,Selangor,Building,Rural,Leasehold,2937,2493,17,6827000,1024000,8000,7859000
CASE-2026-TR-00748,Pulau Pinang,Building,Rural,Freehold,1210,398,33,1163000,174400,8000,1345400
CASE-2026-TR-00749,Melaka,Agriculture,Suburban,Leasehold,15939,9238,13,4613000,692000,8000,5313000
CASE-2026-TR-00750,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Leasehold,246,177,21,736000,110400,8000,854400
CASE-2026-TR-00751,Pahang,Building,Urban,Malay Reserve,1206,364,6,1083000,162400,8000,1253400
CASE-2026-TR-00752,Pahang,Building,Urban,Leasehold,1868,1340,18,3868000,580200,8000,4456200
CASE-2026-TR-00753,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Leasehold,2634,988,25,3231000,484600,8000,3723600
CASE-2026-TR-00754,Johor,Industry,Rural,Freehold,13103,9479,12,21919000,3287800,8000,25214800
CASE-2026-TR-00755,Wilayah Persekutuan Kuala Lumpur,Industry,Suburban,Freehold,23566,15407,17,48067000,7210000,8000,55285000
CASE-2026-TR-00756,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Leasehold,2694,1034,21,632000,94800,8000,734800
CASE-2026-TR-00757,Pulau Pinang,Agriculture,Urban,Leasehold,16677,9981,7,8716000,1307400,8000,10031400
CASE-2026-TR-00758,Perak,Agriculture,Suburban,Leasehold,8212,4518,8,2032000,304800,8000,2344800
CASE-2026-TR-00759,Perak,Agriculture,Suburban,Freehold,12286,10049,17,4812000,721800,8000,5541800
CASE-2026-TR-00760,Sabah,Agriculture,Suburban,Leasehold,2358,921,37,449000,67400,8000,524400
CASE-2026-TR-00761,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Leasehold,17082,8371,25,6371000,955600,8000,7334600
CASE-2026-TR-00762,Johor,Building,Suburban,Freehold,2185,1066,4,3453000,518000,8000,3979000
CASE-2026-TR-00763,Perak,Building,Urban,Leasehold,2036,1868,27,4478000,671700,8000,5157700
CASE-2026-TR-00764,Pahang,Agriculture,Urban,Freehold,5951,4952,39,2650000,397500,8000,3055500
CASE-2026-TR-00765,Selangor,Industry,Urban,Leasehold,2160,1764,16,5598000,839700,8000,6445700
CASE-2026-TR-00766,Pulau Pinang,Building,Urban,Freehold,1229,940,32,3600000,540000,8000,4148000
CASE-2026-TR-00767,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Leasehold,2371,1027,18,4037000,605600,8000,4650600
CASE-2026-TR-00768,Pahang,Building,Suburban,Freehold,678,420,22,1115000,167200,8000,1290200
CASE-2026-TR-00769,Selangor,Agriculture,Urban,Freehold,10953,3952,9,4028000,604200,8000,4640200
CASE-2026-TR-00770,Perak,Building,Urban,Freehold,977,440,7,1610000,241500,8000,1859500
CASE-2026-TR-00771,Kelantan,Building,Suburban,Malay Reserve,1481,581,28,1185000,177800,8000,1370800
CASE-2026-TR-00772,Johor,Industry,Urban,Freehold,3892,1840,5,6017000,902600,8000,6927600
CASE-2026-TR-00773,Johor,Agriculture,Urban,Freehold,7947,4266,24,3248000,487200,8000,3743200
CASE-2026-TR-00774,Negeri Sembilan,Building,Urban,Leasehold,1023,654,35,1811000,271600,8000,2090600
CASE-2026-TR-00775,Johor,Building,Urban,Freehold,1049,288,1,1418000,212700,8000,1638700
CASE-2026-TR-00776,Perak,Building,Urban,Leasehold,1728,994,13,3140000,471000,8000,3619000
CASE-2026-TR-00777,Johor,Building,Urban,Freehold,2468,2062,19,6944000,1041600,8000,7993600
CASE-2026-TR-00778,Kedah,Agriculture,Urban,Freehold,14879,3126,5,1960000,294000,8000,2262000
CASE-2026-TR-00779,Melaka,Building,Suburban,Freehold,190,91,17,300000,45000,8000,353000
CASE-2026-TR-00780,Selangor,Agriculture,Urban,Leasehold,5466,1452,23,1271000,190600,8000,1469600
CASE-2026-TR-00781,Pahang,Building,Urban,Freehold,2174,962,35,2906000,435900,8000,3349900
CASE-2026-TR-00782,Pulau Pinang,Building,Urban,Leasehold,2806,1135,23,4583000,687400,8000,5278400
CASE-2026-TR-00783,Pulau Pinang,Building,Rural,Freehold,344,190,7,595000,89200,8000,692200
CASE-2026-TR-00784,Johor,Building,Suburban,Freehold,2593,2412,20,7068000,1060200,8000,8136200
CASE-2026-TR-00785,Sarawak,Agriculture,Urban,Freehold,16691,12325,14,7491000,1123600,8000,8622600
CASE-2026-TR-00786,Negeri Sembilan,Agriculture,Suburban,Freehold,13957,11596,16,5792000,868800,8000,6668800
CASE-2026-TR-00787,Wilayah Persekutuan Kuala Lumpur,Industry,Urban,Leasehold,5761,3872,3,14375000,2156200,8000,16539200
CASE-2026-TR-00788,Pulau Pinang,Industry,Urban,Freehold,10855,7259,5,24974000,3746100,8000,28728100
CASE-2026-TR-00789,Kelantan,Agriculture,Urban,Freehold,18122,4079,6,2774000,416100,8000,3198100
CASE-2026-TR-00790,Selangor,Agriculture,Urban,Freehold,8554,3026,19,2859000,428800,8000,3295800
CASE-2026-TR-00791,Selangor,Building,Urban,Leasehold,810,357,2,1790000,268500,8000,2066500
CASE-2026-TR-00792,Melaka,Building,Suburban,Malay Reserve,2047,1006,17,2922000,438300,8000,3368300
CASE-2026-TR-00793,Melaka,Agriculture,Suburban,Freehold,16925,8694,12,4779000,716800,8000,5503800
CASE-2026-TR-00794,Selangor,Building,Urban,Freehold,1407,842,3,4132000,619800,8000,4759800
CASE-2026-TR-00795,Kelantan,Building,Urban,Freehold,2080,1034,18,3314000,497100,8000,3819100
CASE-2026-TR-00796,Selangor,Agriculture,Suburban,Leasehold,17551,15085,25,9434000,1415100,8000,10857100
CASE-2026-TR-00797,Johor,Agriculture,Rural,Malay Reserve,2760,769,31,377000,56600,8000,441600
CASE-2026-TR-00798,Kedah,Agriculture,Suburban,Malay Reserve,5395,2050,20,829000,124400,8000,961400
CASE-2026-TR-00799,Perak,Building,Suburban,Leasehold,1975,1482,2,4314000,647100,8000,4969100
CASE-2026-TR-00800,Pulau Pinang,Building,Urban,Leasehold,1900,955,9,3985000,597800,8000,4590800
CASE-2026-TR-00801,Perak,Agriculture,Rural,Freehold,6853,5508,15,2038000,305700,8000,2351700
CASE-2026-TR-00802,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,969,795,12,3203000,480400,8000,3691400
CASE-2026-TR-00803,Kelantan,Building,Suburban,Leasehold,1418,1034,16,2152000,322800,8000,2482800
CASE-2026-TR-00804,Selangor,Building,Urban,Leasehold,558,449,23,1697000,254600,8000,1959600
CASE-2026-TR-00805,Johor,Industry,Urban,Leasehold,23115,9558,9,29085000,4362800,8000,33455800
CASE-2026-TR-00806,Kedah,Building,Urban,Leasehold,242,151,10,455000,68200,8000,531200
CASE-2026-TR-00807,Pulau Pinang,Agriculture,Suburban,Freehold,15751,11764,24,7917000,1187600,8000,9112600
CASE-2026-TR-00808,Johor,Building,Suburban,Leasehold,1207,627,16,2101000,315200,8000,2424200
CASE-2026-TR-00809,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Malay Reserve,13102,8907,34,7237000,1085600,8000,8330600
CASE-2026-TR-00810,Melaka,Industry,Suburban,Freehold,2031,789,21,1839000,275800,8000,2122800
CASE-2026-TR-00811,Wilayah Persekutuan Putrajaya,Agriculture,Suburban,Freehold,12172,6866,9,4715000,707200,8000,5430200
CASE-2026-TR-00812,Kelantan,Building,Urban,Leasehold,2914,1319,24,3601000,540200,8000,4149200
CASE-2026-TR-00813,Selangor,Industry,Suburban,Malay Reserve,6153,5306,20,14096000,2114400,8000,16218400
CASE-2026-TR-00814,Pahang,Building,Urban,Freehold,900,410,34,1167000,175000,8000,1350000
CASE-2026-TR-00815,Negeri Sembilan,Building,Urban,Freehold,539,136,24,484000,72600,8000,564600
CASE-2026-TR-00816,Pulau Pinang,Building,Suburban,Leasehold,2585,735,35,2515000,377200,8000,2900200
CASE-2026-TR-00817,Negeri Sembilan,Agriculture,Suburban,Freehold,10150,8576,29,4207000,631000,8000,4846000
CASE-2026-TR-00818,Melaka,Building,Rural,Freehold,1301,516,31,1337000,200600,8000,1545600
CASE-2026-TR-00819,Pulau Pinang,Building,Suburban,Freehold,1406,1036,14,3681000,552200,8000,4241200
CASE-2026-TR-00820,Kedah,Agriculture,Urban,Malay Reserve,14012,3061,23,1693000,254000,8000,1955000
CASE-2026-TR-00821,Terengganu,Agriculture,Suburban,Malay Reserve,9692,8027,20,3387000,508000,8000,3903000
CASE-2026-TR-00822,Sabah,Agriculture,Suburban,Freehold,5880,1259,8,679000,101800,8000,788800
CASE-2026-TR-00823,Selangor,Building,Rural,Leasehold,2904,1979,18,6204000,930600,8000,7142600
CASE-2026-TR-00824,Kedah,Agriculture,Urban,Freehold,6477,2841,8,1636000,245400,8000,1889400
CASE-2026-TR-00825,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Leasehold,2771,1036,5,3996000,599400,8000,4603400
CASE-2026-TR-00826,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,2254,1471,27,5664000,849600,8000,6521600
CASE-2026-TR-00827,Johor,Industry,Suburban,Freehold,8283,7013,17,14998000,2249700,8000,17255700
CASE-2026-TR-00828,Johor,Building,Urban,Freehold,1646,828,16,3440000,516000,8000,3964000
CASE-2026-TR-00829,Selangor,Agriculture,Suburban,Leasehold,4845,3030,17,2015000,302200,8000,2325200
CASE-2026-TR-00830,Pulau Pinang,Building,Suburban,Leasehold,1218,805,23,2621000,393200,8000,3022200
CASE-2026-TR-00831,Negeri Sembilan,Agriculture,Suburban,Leasehold,9045,7947,18,4184000,627600,8000,4819600
CASE-2026-TR-00832,Perak,Industry,Rural,Freehold,22940,10825,26,19857000,2978600,8000,22843600
CASE-2026-TR-00833,Johor,Building,Urban,Freehold,1369,1282,35,4104000,615600,8000,4727600
CASE-2026-TR-00834,Kedah,Agriculture,Suburban,Freehold,18991,15867,5,7156000,1073400,8000,8237400
CASE-2026-TR-00835,Kelantan,Agriculture,Suburban,Freehold,12271,10713,13,4783000,717400,8000,5508400
CASE-2026-TR-00836,Johor,Agriculture,Suburban,Leasehold,16683,8197,32,4875000,731200,8000,5614200
CASE-2026-TR-00837,Selangor,Building,Urban,Leasehold,1630,1447,15,5732000,859800,8000,6599800
CASE-2026-TR-00838,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Freehold,5853,5249,29,3030000,454500,8000,3492500
CASE-2026-TR-00839,Johor,Agriculture,Urban,Leasehold,9871,8008,28,5093000,764000,8000,5865000
CASE-2026-TR-00840,Pahang,Agriculture,Suburban,Freehold,18407,15691,12,6907000,1036000,8000,7951000
CASE-2026-TR-00841,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Freehold,14961,13405,20,7858000,1178700,8000,9044700
CASE-2026-TR-00842,Sabah,Building,Rural,Freehold,1808,1380,29,2989000,448400,8000,3445400
CASE-2026-TR-00843,Terengganu,Agriculture,Urban,Freehold,8200,4414,34,2188000,328200,8000,2524200
CASE-2026-TR-00844,Kedah,Building,Suburban,Leasehold,2181,1610,27,4064000,609600,8000,4681600
CASE-2026-TR-00845,Johor,Building,Suburban,Freehold,1358,484,28,1712000,256800,8000,1976800
CASE-2026-TR-00846,Pulau Pinang,Building,Suburban,Freehold,2944,1961,36,6031000,904600,8000,6943600
CASE-2026-TR-00847,Johor,Agriculture,Rural,Freehold,4429,1090,14,607000,91000,8000,706000
CASE-2026-TR-00848,Selangor,Agriculture,Rural,Freehold,18702,16378,6,8971000,1345600,8000,10324600
CASE-2026-TR-00849,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Malay Reserve,19662,7628,2,5684000,852600,8000,6544600
CASE-2026-TR-00850,Melaka,Agriculture,Urban,Freehold,2255,480,16,389000,58400,8000,455400
CASE-2026-TR-00851,Selangor,Agriculture,Rural,Freehold,7790,5132,10,3186000,477900,8000,3671900
CASE-2026-TR-00852,Perak,Building,Suburban,Leasehold,2525,1429,22,3555000,533200,8000,4096200
CASE-2026-TR-00853,Perak,Industry,Rural,Malay Reserve,23841,21028,14,35078000,5261700,8000,40347700
CASE-2026-TR-00854,Terengganu,Building,Urban,Freehold,1138,559,26,1684000,252600,8000,1944600
CASE-2026-TR-00855,Johor,Agriculture,Suburban,Freehold,12858,7573,18,4970000,745500,8000,5723500
CASE-2026-TR-00856,Perak,Agriculture,Urban,Leasehold,7239,3678,6,2151000,322600,8000,2481600
CASE-2026-TR-00857,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Freehold,3816,1962,25,1503000,225400,8000,1736400
CASE-2026-TR-00858,Johor,Building,Suburban,Freehold,671,173,29,539000,80800,8000,627800
CASE-2026-TR-00859,Kelantan,Agriculture,Urban,Freehold,15897,9788,16,4729000,709400,8000,5446400
CASE-2026-TR-00860,Negeri Sembilan,Agriculture,Suburban,Freehold,13221,5507,38,2880000,432000,8000,3320000
CASE-2026-TR-00861,Johor,Building,Suburban,Freehold,2652,1757,20,5455000,818200,8000,6281200
CASE-2026-TR-00862,Selangor,Building,Suburban,Leasehold,1122,864,15,3237000,485600,8000,3730600
CASE-2026-TR-00863,Selangor,Building,Rural,Leasehold,1117,329,28,1002000,150300,8000,1160300
CASE-2026-TR-00864,Kelantan,Building,Urban,Freehold,968,515,24,1391000,208600,8000,1607600
CASE-2026-TR-00865,Melaka,Agriculture,Suburban,Freehold,14877,7048,7,3907000,586000,8000,4501000
CASE-2026-TR-00866,Kelantan,Agriculture,Suburban,Freehold,4552,1386,2,823000,123400,8000,954400
CASE-2026-TR-00867,Kelantan,Building,Suburban,Freehold,1227,1040,36,2309000,346400,8000,2663400
CASE-2026-TR-00868,Johor,Agriculture,Rural,Leasehold,11113,6815,20,2892000,433800,8000,3333800
CASE-2026-TR-00869,Melaka,Building,Urban,Freehold,2721,1699,6,6702000,1005300,8000,7715300
CASE-2026-TR-00870,Negeri Sembilan,Building,Urban,Leasehold,687,250,29,801000,120200,8000,929200
CASE-2026-TR-00871,Johor,Building,Suburban,Freehold,1446,876,32,2572000,385800,8000,2965800
CASE-2026-TR-00872,Perlis,Building,Urban,Malay Reserve,2113,910,39,2360000,354000,8000,2722000
CASE-2026-TR-00873,Selangor,Agriculture,Urban,Leasehold,2582,2044,13,1564000,234600,8000,1806600
CASE-2026-TR-00874,Negeri Sembilan,Agriculture,Suburban,Leasehold,3903,3425,22,1545000,231800,8000,1784800
CASE-2026-TR-00875,Pahang,Agriculture,Urban,Freehold,12571,8281,37,4505000,675800,8000,5188800
CASE-2026-TR-00876,Pulau Pinang,Agriculture,Rural,Freehold,13619,5030,24,2674000,401100,8000,3083100
CASE-2026-TR-00877,Wilayah Persekutuan Putrajaya,Agriculture,Suburban,Malay Reserve,11228,2473,8,1710000,256500,8000,1974500
CASE-2026-TR-00878,Perak,Building,Urban,Leasehold,1219,830,11,2638000,395700,8000,3041700
CASE-2026-TR-00879,Negeri Sembilan,Agriculture,Rural,Malay Reserve,14974,4026,38,1433000,215000,8000,1656000
CASE-2026-TR-00880,Pahang,Building,Urban,Freehold,511,463,33,1345000,201800,8000,1554800
CASE-2026-TR-00881,Selangor,Agriculture,Urban,Leasehold,13741,10748,30,8909000,1336400,8000,10253400
CASE-2026-TR-00882,Johor,Building,Rural,Freehold,2785,1407,13,3456000,518400,8000,3982400
CASE-2026-TR-00883,Terengganu,Agriculture,Suburban,Freehold,15285,13611,1,5635000,845200,8000,6488200
CASE-2026-TR-00884,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Leasehold,2113,1307,31,5091000,763600,8000,5862600
CASE-2026-TR-00885,Johor,Building,Suburban,Freehold,2835,2653,12,8704000,1305600,8000,10017600
CASE-2026-TR-00886,Kedah,Agriculture,Suburban,Leasehold,10711,5060,33,2353000,353000,8000,2714000
CASE-2026-TR-00887,Selangor,Agriculture,Urban,Freehold,16841,10169,15,9075000,1361200,8000,10444200
CASE-2026-TR-00888,Terengganu,Building,Urban,Leasehold,597,403,23,1119000,167800,8000,1294800
CASE-2026-TR-00889,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,1932,735,22,3026000,453900,8000,3487900
CASE-2026-TR-00890,Johor,Building,Suburban,Leasehold,761,534,13,1758000,263700,8000,2029700
CASE-2026-TR-00891,Sarawak,Agriculture,Suburban,Leasehold,19997,15697,31,6919000,1037800,8000,7964800
CASE-2026-TR-00892,Negeri Sembilan,Agriculture,Suburban,Freehold,16164,12180,39,6228000,934200,8000,7170200
CASE-2026-TR-00893,Selangor,Building,Suburban,Freehold,2693,1240,20,4761000,714200,8000,5483200
CASE-2026-TR-00894,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Leasehold,1691,1385,35,5665000,849800,8000,6522800
CASE-2026-TR-00895,Melaka,Agriculture,Suburban,Freehold,4243,3248,6,1575000,236200,8000,1819200
CASE-2026-TR-00896,Pulau Pinang,Building,Urban,Leasehold,1991,647,17,2525000,378800,8000,2911800
CASE-2026-TR-00897,Perak,Building,Suburban,Malay Reserve,1642,1067,36,2354000,353100,8000,2715100
CASE-2026-TR-00898,Selangor,Agriculture,Rural,Leasehold,2869,2001,22,1202000,180300,8000,1390300
CASE-2026-TR-00899,Selangor,Building,Urban,Leasehold,1675,1010,9,4213000,632000,8000,4853000
CASE-2026-TR-00900,Selangor,Building,Rural,Freehold,1441,1130,33,2937000,440600,8000,3385600
CASE-2026-TR-00901,Selangor,Agriculture,Urban,Freehold,2972,2371,31,1956000,293400,8000,2257400
CASE-2026-TR-00902,Johor,Industry,Suburban,Leasehold,2919,2643,4,6034000,905100,8000,6947100
CASE-2026-TR-00903,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Leasehold,1806,1358,29,4686000,702900,8000,5396900
CASE-2026-TR-00904,Pulau Pinang,Building,Suburban,Leasehold,402,232,39,726000,108900,8000,842900
CASE-2026-TR-00905,Sabah,Industry,Suburban,Leasehold,12280,7669,23,14986000,2247900,8000,17241900
CASE-2026-TR-00906,Perak,Agriculture,Suburban,Freehold,7479,3615,4,1851000,277600,8000,2136600
CASE-2026-TR-00907,Pulau Pinang,Building,Urban,Freehold,2054,780,34,3219000,482800,8000,3709800
CASE-2026-TR-00908,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Leasehold,954,610,6,2648000,397200,8000,3053200
CASE-2026-TR-00909,Selangor,Agriculture,Rural,Freehold,10556,4221,6,2715000,407200,8000,3130200
CASE-2026-TR-00910,Sabah,Building,Suburban,Freehold,2629,1693,3,5042000,756300,8000,5806300
CASE-2026-TR-00911,Selangor,Building,Suburban,Leasehold,1754,820,1,3695000,554200,8000,4257200
CASE-2026-TR-00912,Johor,Industry,Suburban,Malay Reserve,19242,11620,10,29605000,4440800,8000,34053800
CASE-2026-TR-00913,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,1259,1012,12,5240000,786000,8000,6034000
CASE-2026-TR-00914,Negeri Sembilan,Agriculture,Suburban,Freehold,16690,7923,12,4817000,722600,8000,5547600
CASE-2026-TR-00915,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Malay Reserve,2559,816,20,3883000,582400,8000,4473400
CASE-2026-TR-00916,Johor,Building,Urban,Leasehold,426,230,13,840000,126000,8000,974000
CASE-2026-TR-00917,Perak,Agriculture,Urban,Leasehold,14566,5447,28,2824000,423600,8000,3255600
CASE-2026-TR-00918,Selangor,Building,Urban,Freehold,1104,807,15,3884000,582600,8000,4474600
CASE-2026-TR-00919,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,16404,11989,15,10657000,1598600,8000,12263600
