case_id,state,land_category,location_type,tenure_type,land_area_m2,acquisition_area_m2,building_age_years,market_value_myr,statutory_disturbance_myr,relocation_allowance_myr,recommended_compensation_myr
CASE-2026-NW-01071,Pahang,Agriculture,Suburban,Malay Reserve,11326,5142,20,2265000,339800,8000,2612800
CASE-2026-NW-01072,Johor,Building,Suburban,Freehold,1312,943,27,2699000,404800,8000,3111800
CASE-2026-NW-01073,Selangor,Industry,Rural,Freehold,1096,682,21,1553000,233000,8000,1794000
CASE-2026-NW-01074,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,2845,2491,24,9788000,1468200,8000,11264200
CASE-2026-NW-01075,Kelantan,Agriculture,Urban,Malay Reserve,3330,1119,34,550000,82500,8000,640500
CASE-2026-NW-01076,Terengganu,Building,Suburban,Freehold,1290,539,9,1425000,213800,8000,1646800
CASE-2026-NW-01077,Melaka,Agriculture,Urban,Leasehold,5149,1762,33,1171000,175600,8000,1354600
CASE-2026-NW-01078,Kedah,Industry,Suburban,Leasehold,24290,9529,23,17558000,2633700,8000,20199700
CASE-2026-NW-01079,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Malay Reserve,17508,13744,12,11797000,1769600,8000,13574600
CASE-2026-NW-01080,Pahang,Building,Urban,Freehold,616,516,33,1414000,212100,8000,1634100
CASE-2026-NW-01081,Melaka,Building,Rural,Freehold,1527,511,5,1681000,252200,8000,1941200
CASE-2026-NW-01082,Selangor,Building,Urban,Freehold,1074,575,11,2866000,429900,8000,3303900
CASE-2026-NW-01083,Perak,Industry,Urban,Leasehold,16710,9513,18,20777000,3116600,8000,23901600
CASE-2026-NW-01084,Selangor,Building,Suburban,Malay Reserve,2222,790,18,2778000,416700,8000,3202700
CASE-2026-NW-01085,Melaka,Building,Urban,Leasehold,1745,675,25,2363000,354400,8000,2725400
CASE-2026-NW-01086,Selangor,Building,Urban,Freehold,2356,929,30,4144000,621600,8000,4773600
CASE-2026-NW-01087,Johor,Building,Rural,Leasehold,1243,705,24,1783000,267400,8000,2058400
CASE-2026-NW-01088,Johor,Agriculture,Rural,Freehold,18476,3723,22,1966000,294900,8000,2268900
CASE-2026-NW-01089,Terengganu,Agriculture,Rural,Freehold,18653,15170,34,5482000,822300,8000,6312300
CASE-2026-NW-01090,Sabah,Building,Urban,Freehold,876,514,17,1771000,265600,8000,2044600
CASE-2026-NW-01091,Selangor,Building,Rural,Freehold,1249,687,38,1888000,283200,8000,2179200
CASE-2026-NW-01092,Perak,Agriculture,Suburban,Leasehold,10430,4808,27,2257000,338600,8000,2603600
CASE-2026-NW-01093,Selangor,Building,Rural,Leasehold,2919,1427,17,4199000,629800,8000,4836800
CASE-2026-NW-01094,Melaka,Agriculture,Suburban,Freehold,8461,5625,38,2921000,438200,8000,3367200
CASE-2026-NW-01095,Selangor,Industry,Rural,Leasehold,6952,1948,34,4422000,663300,8000,5093300
CASE-2026-NW-01096,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,15046,5412,7,5503000,825400,8000,6336400
CASE-2026-NW-01097,Pulau Pinang,Building,Suburban,Freehold,1102,952,14,3282000,492300,8000,3782300
CASE-2026-NW-01098,Pahang,Building,Suburban,Freehold,1017,853,15,2103000,315400,8000,2426400
CASE-2026-NW-01099,Melaka,Industry,Suburban,Malay Reserve,5113,2513,15,5615000,842200,8000,6465200
CASE-2026-NW-01100,Kedah,Agriculture,Urban,Freehold,14606,8422,1,4940000,741000,8000,5689000
CASE-2026-NW-01101,Johor,Building,Urban,Freehold,399,198,25,756000,113400,8000,877400
CASE-2026-NW-01102,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,1269,698,27,2760000,414000,8000,3182000
CASE-2026-NW-01103,Selangor,Building,Suburban,Freehold,2215,1471,20,5431000,814600,8000,6253600
CASE-2026-NW-01104,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Leasehold,175,60,19,298000,44700,8000,350700
CASE-2026-NW-01105,Negeri Sembilan,Building,Rural,Freehold,323,154,13,430000,64500,8000,502500
CASE-2026-NW-01106,Selangor,Industry,Rural,Malay Reserve,22541,17099,2,43808000,6571200,8000,50387200
CASE-2026-NW-01107,Kelantan,Agriculture,Urban,Freehold,12285,3289,24,1950000,292500,8000,2250500
CASE-2026-NW-01108,Pulau Pinang,Building,Suburban,Malay Reserve,1671,1455,32,4299000,644800,8000,4951800
CASE-2026-NW-01109,Perak,Agriculture,Suburban,Leasehold,9006,3206,17,1562000,234300,8000,1804300
CASE-2026-NW-01110,Kelantan,Agriculture,Urban,Leasehold,16437,13385,27,6380000,957000,8000,7345000
CASE-2026-NW-01111,Melaka,Industry,Rural,Leasehold,1753,487,13,1066000,159900,8000,1233900
CASE-2026-NW-01112,Kelantan,Building,Suburban,Freehold,2141,976,3,2905000,435800,8000,3348800
CASE-2026-NW-01113,Selangor,Building,Suburban,Leasehold,1047,877,15,3319000,497800,8000,3824800
CASE-2026-NW-01114,Kelantan,Industry,Rural,Freehold,23184,14402,16,25219000,3782800,8000,29009800
CASE-2026-NW-01115,Johor,Building,Rural,Leasehold,1738,1513,5,4256000,638400,8000,4902400
CASE-2026-NW-01116,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Leasehold,1489,1066,4,5015000,752200,8000,5775200
CASE-2026-NW-01117,Perak,Agriculture,Suburban,Leasehold,7976,5184,1,2673000,401000,8000,3082000
CASE-2026-NW-01118,Pulau Pinang,Agriculture,Suburban,Freehold,17425,14666,23,9385000,1407800,8000,10800800
CASE-2026-NW-01119,Pulau Pinang,Building,Rural,Malay Reserve,2304,2055,13,5294000,794100,8000,6096100
CASE-2026-NW-01120,Johor,Building,Urban,Malay Reserve,1210,370,1,1339000,200800,8000,1547800
CASE-2026-NW-01121,Johor,Building,Rural,Leasehold,1228,705,30,1806000,270900,8000,2084900
CASE-2026-NW-01122,Perak,Industry,Suburban,Freehold,12471,11535,28,21112000,3166800,8000,24286800
CASE-2026-NW-01123,Johor,Industry,Urban,Freehold,18570,13080,27,34136000,5120400,8000,39264400
CASE-2026-NW-01124,Johor,Agriculture,Suburban,Leasehold,9276,2664,34,1651000,247600,8000,1906600
CASE-2026-NW-01125,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,737,400,22,1817000,272600,8000,2097600
CASE-2026-NW-01126,Pulau Pinang,Industry,Rural,Leasehold,22390,17809,9,40938000,6140700,8000,47086700
CASE-2026-NW-01127,Pulau Pinang,Building,Urban,Leasehold,1017,263,36,1080000,162000,8000,1250000
CASE-2026-NW-01128,Melaka,Building,Urban,Leasehold,315,269,31,745000,111800,8000,864800
CASE-2026-NW-01129,Sabah,Agriculture,Urban,Freehold,12828,5507,18,3271000,490600,8000,3769600
CASE-2026-NW-01130,Selangor,Agriculture,Urban,Freehold,2198,1177,12,1040000,156000,8000,1204000
CASE-2026-NW-01131,Negeri Sembilan,Agriculture,Rural,Freehold,8001,5416,17,2419000,362800,8000,2789800
CASE-2026-NW-01132,Johor,Agriculture,Suburban,Leasehold,16834,11011,2,6047000,907000,8000,6962000
CASE-2026-NW-01133,Melaka,Agriculture,Suburban,Freehold,4099,1274,24,790000,118500,8000,916500
CASE-2026-NW-01134,Selangor,Agriculture,Urban,Freehold,13189,6986,37,6117000,917600,8000,7042600
CASE-2026-NW-01135,Selangor,Building,Rural,Freehold,1585,639,39,1824000,273600,8000,2105600
CASE-2026-NW-01136,Perak,Building,Suburban,Freehold,1673,1061,38,2568000,385200,8000,2961200
CASE-2026-NW-01137,Pahang,Agriculture,Urban,Leasehold,18021,13700,20,6721000,1008200,8000,7737200
CASE-2026-NW-01138,Kedah,Industry,Suburban,Freehold,3909,3122,25,6382000,957300,8000,7347300
CASE-2026-NW-01139,Selangor,Agriculture,Urban,Freehold,4078,2920,5,2676000,401400,8000,3085400
CASE-2026-NW-01140,Johor,Building,Rural,Leasehold,636,421,25,1137000,170600,8000,1315600
CASE-2026-NW-01141,Johor,Agriculture,Suburban,Leasehold,4207,2597,18,1590000,238500,8000,1836500
CASE-2026-NW-01142,Negeri Sembilan,Building,Suburban,Leasehold,1060,679,24,1758000,263700,8000,2029700
CASE-2026-NW-01143,Johor,Agriculture,Urban,Leasehold,14262,9975,23,6784000,1017600,8000,7809600
CASE-2026-NW-01144,Pulau Pinang,Building,Suburban,Freehold,2499,2021,37,6412000,961800,8000,7381800
CASE-2026-NW-01145,Selangor,Agriculture,Urban,Leasehold,8052,3277,39,2768000,415200,8000,3191200
CASE-2026-NW-01146,Sarawak,Agriculture,Urban,Freehold,19136,10502,0,7414000,1112100,8000,8534100
CASE-2026-NW-01147,Wilayah Persekutuan Labuan,Agriculture,Urban,Freehold,12301,10964,6,7004000,1050600,8000,8062600
CASE-2026-NW-01148,Johor,Agriculture,Rural,Freehold,4397,2612,6,1252000,187800,8000,1447800
CASE-2026-NW-01149,Wilayah Persekutuan Labuan,Agriculture,Suburban,Freehold,7564,4704,38,2434000,365100,8000,2807100
CASE-2026-NW-01150,Selangor,Agriculture,Suburban,Leasehold,15583,8197,23,5424000,813600,8000,6245600
CASE-2026-NW-01151,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,11455,4445,38,4363000,654400,8000,5025400
CASE-2026-NW-01152,Selangor,Industry,Suburban,Malay Reserve,23410,6159,25,17235000,2585200,8000,19828200
CASE-2026-NW-01153,Sarawak,Building,Urban,Freehold,2306,1482,1,5539000,830800,8000,6377800
CASE-2026-NW-01154,Perak,Agriculture,Suburban,Leasehold,10474,5563,32,2337000,350600,8000,2695600
CASE-2026-NW-01155,Wilayah Persekutuan Putrajaya,Industry,Urban,Leasehold,2579,1435,29,3939000,590800,8000,4537800
CASE-2026-NW-01156,Kelantan,Industry,Rural,Freehold,9573,6708,27,8992000,1348800,8000,10348800
CASE-2026-NW-01157,Johor,Industry,Rural,Freehold,11177,6738,13,15408000,2311200,8000,17727200
CASE-2026-NW-01158,Selangor,Building,Suburban,Leasehold,1168,324,25,1276000,191400,8000,1475400
CASE-2026-NW-01159,Kedah,Agriculture,Suburban,Leasehold,7014,2079,27,1017000,152600,8000,1177600
CASE-2026-NW-01160,Perlis,Agriculture,Rural,Leasehold,15047,13538,5,5432000,814800,8000,6254800
CASE-2026-NW-01161,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Leasehold,2013,736,19,2731000,409600,8000,3148600
CASE-2026-NW-01162,Selangor,Agriculture,Suburban,Freehold,15150,4655,35,3500000,525000,8000,4033000
CASE-2026-NW-01163,Kedah,Industry,Urban,Leasehold,13139,9507,25,20693000,3104000,8000,23805000
CASE-2026-NW-01164,Pulau Pinang,Building,Urban,Freehold,2403,1266,32,5042000,756300,8000,5806300
CASE-2026-NW-01165,Selangor,Building,Urban,Freehold,1608,1201,38,4610000,691500,8000,5309500
CASE-2026-NW-01166,Johor,Agriculture,Suburban,Freehold,15344,8488,7,5386000,807900,8000,6201900
CASE-2026-NW-01167,Pulau Pinang,Building,Rural,Leasehold,592,451,1,1449000,217400,8000,1674400
CASE-2026-NW-01168,Selangor,Agriculture,Urban,Leasehold,5541,2564,6,2288000,343200,8000,2639200
CASE-2026-NW-01169,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Leasehold,4039,938,25,761000,114200,8000,883200
CASE-2026-NW-01170,Pulau Pinang,Building,Urban,Freehold,484,302,10,1239000,185800,8000,1432800
CASE-2026-NW-01171,Pulau Pinang,Industry,Suburban,Leasehold,19012,11014,21,30221000,4533200,8000,34762200
CASE-2026-NW-01172,Kelantan,Agriculture,Suburban,Leasehold,18401,11819,14,5519000,827800,8000,6354800
CASE-2026-NW-01173,Sabah,Building,Rural,Freehold,1790,898,26,2241000,336200,8000,2585200
CASE-2026-NW-01174,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,1216,700,4,3020000,453000,8000,3481000
CASE-2026-NW-01175,Kedah,Agriculture,Urban,Freehold,11972,8008,16,4505000,675800,8000,5188800
CASE-2026-NW-01176,Johor,Building,Urban,Freehold,427,259,19,1042000,156300,8000,1206300
CASE-2026-NW-01177,Johor,Building,Suburban,Leasehold,2974,1817,19,5760000,864000,8000,6632000
CASE-2026-NW-01178,Melaka,Agriculture,Suburban,Leasehold,15491,3527,38,2003000,300400,8000,2311400
CASE-2026-NW-01179,Pulau Pinang,Building,Suburban,Leasehold,2075,965,14,3790000,568500,8000,4366500
CASE-2026-NW-01180,Kelantan,Agriculture,Rural,Leasehold,15959,6423,13,2359000,353800,8000,2720800
CASE-2026-NW-01181,Pulau Pinang,Agriculture,Suburban,Freehold,11888,6880,10,5064000,759600,8000,5831600
CASE-2026-NW-01182,Selangor,Building,Suburban,Freehold,167,131,21,455000,68200,8000,531200
CASE-2026-NW-01183,Selangor,Industry,Urban,Freehold,14759,10369,15,34255000,5138200,8000,39401200
CASE-2026-NW-01184,Kedah,Building,Suburban,Freehold,1160,564,28,1475000,221200,8000,1704200
CASE-2026-NW-01185,Selangor,Building,Suburban,Freehold,1201,849,10,3219000,482800,8000,3709800
CASE-2026-NW-01186,Sabah,Building,Rural,Freehold,2657,1067,5,2668000,400200,8000,3076200
CASE-2026-NW-01187,Perak,Building,Suburban,Leasehold,2320,2062,23,5353000,803000,8000,6164000
CASE-2026-NW-01188,Perak,Agriculture,Urban,Freehold,13333,11695,37,5556000,833400,8000,6397400
CASE-2026-NW-01189,Selangor,Agriculture,Suburban,Freehold,2307,1907,13,1418000,212700,8000,1638700
CASE-2026-NW-01190,Pahang,Building,Rural,Leasehold,1257,664,13,1641000,246200,8000,1895200
CASE-2026-NW-01191,Selangor,Building,Suburban,Malay Reserve,1955,1412,5,5337000,800600,8000,6145600
CASE-2026-NW-01192,Kedah,Building,Rural,Freehold,2888,1092,13,2770000,415500,8000,3193500
CASE-2026-NW-01193,Selangor,Agriculture,Urban,Freehold,11241,3278,30,3016000,452400,8000,3476400
CASE-2026-NW-01194,Pahang,Agriculture,Suburban,Freehold,2042,914,25,464000,69600,8000,541600
CASE-2026-NW-01195,Pulau Pinang,Building,Suburban,Leasehold,2059,1667,27,5477000,821600,8000,6306600
CASE-2026-NW-01196,Selangor,Agriculture,Urban,Malay Reserve,4808,3680,29,2619000,392800,8000,3019800
CASE-2026-NW-01197,Kelantan,Building,Urban,Leasehold,2446,1493,36,3901000,585200,8000,4494200
CASE-2026-NW-01198,Melaka,Building,Urban,Freehold,207,122,31,388000,58200,8000,454200
CASE-2026-NW-01199,Johor,Agriculture,Urban,Leasehold,15108,9305,16,6711000,1006600,8000,7725600
CASE-2026-NW-01200,Selangor,Building,Rural,Leasehold,1475,1136,37,2933000,440000,8000,3381000
CASE-2026-NW-01201,Johor,Agriculture,Urban,Leasehold,9560,3151,5,2316000,347400,8000,2671400
CASE-2026-NW-01202,Selangor,Building,Suburban,Leasehold,1463,614,25,2328000,349200,8000,2685200
CASE-2026-NW-01203,Selangor,Agriculture,Urban,Leasehold,3454,1179,26,1038000,155700,8000,1201700
CASE-2026-NW-01204,Selangor,Building,Suburban,Leasehold,2254,1791,14,6337000,950600,8000,7295600
CASE-2026-NW-01205,Selangor,Building,Urban,Leasehold,404,138,38,580000,87000,8000,675000
CASE-2026-NW-01206,Kelantan,Agriculture,Suburban,Leasehold,10493,7736,7,3478000,521700,8000,4007700
CASE-2026-NW-01207,Selangor,Agriculture,Rural,Freehold,8468,3704,7,2563000,384400,8000,2955400
CASE-2026-NW-01208,Johor,Building,Urban,Freehold,269,117,18,457000,68600,8000,533600
CASE-2026-NW-01209,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Freehold,11063,9509,17,6750000,1012500,8000,7770500
CASE-2026-NW-01210,Perak,Industry,Suburban,Freehold,19383,16339,18,30089000,4513400,8000,34610400
CASE-2026-NW-01211,Selangor,Building,Suburban,Malay Reserve,405,199,34,632000,94800,8000,734800
CASE-2026-NW-01212,Selangor,Building,Rural,Freehold,2706,2440,15,7327000,1099000,8000,8434000
CASE-2026-NW-01213,Sabah,Agriculture,Rural,Leasehold,8230,5062,19,2023000,303400,8000,2334400
CASE-2026-NW-01214,Selangor,Building,Suburban,Freehold,2810,1126,28,4459000,668800,8000,5135800
CASE-2026-NW-01215,Selangor,Agriculture,Suburban,Leasehold,17867,4446,13,3444000,516600,8000,3968600
CASE-2026-NW-01216,Melaka,Industry,Urban,Leasehold,5618,2410,30,5879000,881800,8000,6768800
CASE-2026-NW-01217,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Freehold,593,507,13,1764000,264600,8000,2036600
CASE-2026-NW-01218,Sabah,Building,Urban,Leasehold,2887,1917,39,5284000,792600,8000,6084600
CASE-2026-NW-01219,Sarawak,Industry,Rural,Leasehold,18460,15553,2,28958000,4343700,8000,33309700
CASE-2026-NW-01220,Pahang,Agriculture,Rural,Freehold,17208,10090,11,4552000,682800,8000,5242800
CASE-2026-NW-01221,Johor,Agriculture,Rural,Freehold,15749,6643,34,3389000,508400,8000,3905400
CASE-2026-NW-01222,Selangor,Industry,Urban,Leasehold,23172,19233,25,53513000,8027000,8000,61548000
CASE-2026-NW-01223,Pulau Pinang,Building,Urban,Leasehold,1193,1118,31,3927000,589000,8000,4524000
CASE-2026-NW-01224,Melaka,Agriculture,Rural,Freehold,5304,4609,28,1808000,271200,8000,2087200
CASE-2026-NW-01225,Wilayah Persekutuan Kuala Lumpur,Industry,Suburban,Freehold,6444,4264,33,12249000,1837400,8000,14094400
CASE-2026-NW-01226,Kedah,Agriculture,Urban,Malay Reserve,18327,6607,13,3607000,541000,8000,4156000
CASE-2026-NW-01227,Selangor,Agriculture,Suburban,Freehold,14442,11809,33,8100000,1215000,8000,9323000
CASE-2026-NW-01228,Perak,Building,Suburban,Freehold,1715,433,15,1396000,209400,8000,1613400
CASE-2026-NW-01229,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,2209,1958,27,8325000,1248800,8000,9581800
CASE-2026-NW-01230,Johor,Industry,Suburban,Freehold,2206,1795,29,3780000,567000,8000,4355000
CASE-2026-NW-01231,Selangor,Agriculture,Suburban,Freehold,12439,7434,6,6012000,901800,8000,6921800
CASE-2026-NW-01232,Kelantan,Building,Suburban,Freehold,2760,1805,33,4236000,635400,8000,4879400
CASE-2026-NW-01233,Pulau Pinang,Agriculture,Urban,Leasehold,3001,1887,5,1593000,239000,8000,1840000
CASE-2026-NW-01234,Johor,Agriculture,Suburban,Leasehold,14340,7934,36,4430000,664500,8000,5102500
CASE-2026-NW-01235,Pahang,Building,Urban,Leasehold,2914,793,36,2308000,346200,8000,2662200
CASE-2026-NW-01236,Terengganu,Building,Rural,Malay Reserve,719,216,27,414000,62100,8000,484100
CASE-2026-NW-01237,Johor,Building,Suburban,Freehold,1210,342,38,1126000,168900,8000,1302900
CASE-2026-NW-01238,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Freehold,4697,3195,25,2505000,375800,8000,2888800
CASE-2026-NW-01239,Selangor,Building,Urban,Freehold,2681,1009,18,4717000,707600,8000,5432600
CASE-2026-NW-01240,Johor,Agriculture,Urban,Leasehold,3633,809,28,602000,90300,8000,700300
CASE-2026-NW-01241,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Leasehold,15332,12557,29,7343000,1101400,8000,8452400
CASE-2026-NW-01242,Johor,Building,Rural,Leasehold,2566,1137,7,3578000,536700,8000,4122700
CASE-2026-NW-01243,Selangor,Agriculture,Rural,Freehold,16182,8753,5,5641000,846200,8000,6495200
CASE-2026-NW-01244,Johor,Building,Suburban,Leasehold,425,282,16,936000,140400,8000,1084400
CASE-2026-NW-01245,Wilayah Persekutuan Putrajaya,Building,Suburban,Freehold,1142,325,36,1158000,173700,8000,1339700
CASE-2026-NW-01246,Kelantan,Building,Rural,Freehold,1985,759,36,1404000,210600,8000,1622600
CASE-2026-NW-01247,Johor,Agriculture,Rural,Leasehold,18488,8604,33,3768000,565200,8000,4341200
CASE-2026-NW-01248,Negeri Sembilan,Agriculture,Suburban,Freehold,12553,5297,20,2774000,416100,8000,3198100
CASE-2026-NW-01249,Pulau Pinang,Building,Urban,Freehold,2266,734,28,3124000,468600,8000,3600600
CASE-2026-NW-01250,Kedah,Building,Suburban,Freehold,2609,749,38,1887000,283000,8000,2178000
CASE-2026-NW-01251,Melaka,Building,Suburban,Freehold,1296,816,17,2624000,393600,8000,3025600
CASE-2026-NW-01252,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Freehold,10403,7015,6,5833000,875000,8000,6716000
CASE-2026-NW-01253,Melaka,Building,Rural,Freehold,653,471,4,1210000,181500,8000,1399500
CASE-2026-NW-01254,Pulau Pinang,Industry,Suburban,Leasehold,13382,7385,16,20282000,3042300,8000,23332300
CASE-2026-NW-01255,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Malay Reserve,1585,871,6,3864000,579600,8000,4451600
CASE-2026-NW-01256,Melaka,Agriculture,Rural,Freehold,13988,5761,25,2689000,403400,8000,3100400
CASE-2026-NW-01257,Negeri Sembilan,Building,Urban,Leasehold,2297,1526,5,4830000,724500,8000,5562500
CASE-2026-NW-01258,Selangor,Building,Suburban,Leasehold,1774,855,36,2865000,429800,8000,3302800
CASE-2026-NW-01259,Selangor,Building,Urban,Malay Reserve,1512,1106,25,4273000,641000,8000,4922000
CASE-2026-NW-01260,Perak,Agriculture,Rural,Leasehold,19907,12559,9,4986000,747900,8000,5741900
CASE-2026-NW-01261,Perak,Agriculture,Rural,Leasehold,16152,9301,34,3306000,495900,8000,3809900
CASE-2026-NW-01262,Sabah,Industry,Urban,Freehold,11045,6158,9,14561000,2184200,8000,16753200
CASE-2026-NW-01263,Pulau Pinang,Agriculture,Urban,Freehold,3281,2185,27,1714000,257100,8000,1979100
CASE-2026-NW-01264,Pahang,Building,Rural,Malay Reserve,2876,1503,1,3563000,534400,8000,4105400
CASE-2026-NW-01265,Perak,Building,Rural,Freehold,2983,1451,29,3254000,488100,8000,3750100
CASE-2026-NW-01266,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,248,107,11,477000,71600,8000,556600
CASE-2026-NW-01267,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Freehold,2358,1160,39,3497000,524600,8000,4029600
CASE-2026-NW-01268,Pulau Pinang,Building,Suburban,Leasehold,2692,831,21,3024000,453600,8000,3485600
CASE-2026-NW-01269,Pulau Pinang,Building,Urban,Leasehold,1785,627,18,2736000,410400,8000,3154400
CASE-2026-NW-01270,Selangor,Building,Suburban,Freehold,1150,940,15,3754000,563100,8000,4325100
CASE-2026-NW-01271,Pahang,Building,Rural,Freehold,2916,2061,20,5006000,750900,8000,5764900
CASE-2026-NW-01272,Negeri Sembilan,Building,Rural,Leasehold,2945,2307,17,5839000,875800,8000,6722800
CASE-2026-NW-01273,Sabah,Agriculture,Suburban,Freehold,15586,4912,7,2936000,440400,8000,3384400
CASE-2026-NW-01274,Melaka,Building,Urban,Freehold,1723,1298,37,4113000,617000,8000,4738000
CASE-2026-NW-01275,Johor,Building,Urban,Freehold,2549,866,2,3986000,597900,8000,4591900
CASE-2026-NW-01276,Kelantan,Industry,Urban,Leasehold,16381,13793,32,25623000,3843400,8000,29474400
CASE-2026-NW-01277,Melaka,Building,Urban,Freehold,2772,1020,10,3650000,547500,8000,4205500
CASE-2026-NW-01278,Selangor,Agriculture,Urban,Freehold,18533,15674,0,13590000,2038500,8000,15636500
CASE-2026-NW-01279,Melaka,Industry,Urban,Freehold,2705,1725,12,4503000,675400,8000,5186400
CASE-2026-NW-01280,Perak,Industry,Urban,Leasehold,13176,9991,30,19101000,2865200,8000,21974200
CASE-2026-NW-01281,Selangor,Agriculture,Suburban,Freehold,3832,1812,30,1371000,205600,8000,1584600
