case_id,state,land_category,location_type,tenure_type,land_area_m2,acquisition_area_m2,building_age_years,market_value_myr,statutory_disturbance_myr,relocation_allowance_myr,recommended_compensation_myr
CASE-2026-NW-00898,Wilayah Persekutuan Putrajaya,Building,Suburban,Malay Reserve,1301,979,33,2921000,438200,8000,3367200
CASE-2026-NW-00899,Melaka,Building,Rural,Freehold,2172,610,36,1509000,226400,8000,1743400
CASE-2026-NW-00900,Selangor,Building,Suburban,Freehold,1869,1562,20,6038000,905700,8000,6951700
CASE-2026-NW-00901,Melaka,Industry,Suburban,Freehold,10270,7498,3,22117000,3317600,8000,25442600
CASE-2026-NW-00902,Selangor,Building,Urban,Leasehold,2628,1276,35,4739000,710800,8000,5457800
CASE-2026-NW-00903,Johor,Building,Suburban,Leasehold,2686,1714,32,5226000,783900,8000,6017900
CASE-2026-NW-00904,Selangor,Building,Urban,Malay Reserve,1476,1136,33,4048000,607200,8000,4663200
CASE-2026-NW-00905,Johor,Building,Rural,Leasehold,2239,1116,20,2885000,432800,8000,3325800
CASE-2026-NW-00906,Selangor,Building,Suburban,Leasehold,1829,1419,29,4797000,719600,8000,5524600
CASE-2026-NW-00907,Johor,Building,Rural,Freehold,1359,679,1,2018000,302700,8000,2328700
CASE-2026-NW-00908,Kedah,Building,Urban,Leasehold,1588,1305,16,3685000,552800,8000,4245800
CASE-2026-NW-00909,Perak,Building,Suburban,Leasehold,2323,2000,6,6319000,947800,8000,7274800
CASE-2026-NW-00910,Johor,Agriculture,Suburban,Malay Reserve,7296,1691,39,917000,137600,8000,1062600
CASE-2026-NW-00911,Selangor,Building,Urban,Freehold,2437,668,36,2998000,449700,8000,3455700
CASE-2026-NW-00912,Perak,Agriculture,Suburban,Freehold,16007,6477,18,3355000,503200,8000,3866200
CASE-2026-NW-00913,Melaka,Building,Rural,Leasehold,2547,1835,4,5411000,811600,8000,6230600
CASE-2026-NW-00914,Pulau Pinang,Agriculture,Urban,Freehold,18008,10871,20,8109000,1216400,8000,9333400
CASE-2026-NW-00915,Melaka,Building,Suburban,Freehold,2393,1455,27,4282000,642300,8000,4932300
CASE-2026-NW-00916,Perak,Building,Suburban,Malay Reserve,647,371,37,776000,116400,8000,900400
CASE-2026-NW-00917,Kelantan,Building,Rural,Freehold,1407,693,4,1806000,270900,8000,2084900
CASE-2026-NW-00918,Pulau Pinang,Building,Urban,Freehold,2353,1029,29,4018000,602700,8000,4628700
CASE-2026-NW-00919,Terengganu,Building,Urban,Freehold,2895,1921,9,6413000,962000,8000,7383000
CASE-2026-NW-00920,Johor,Building,Suburban,Freehold,2700,1745,8,6298000,944700,8000,7250700
CASE-2026-NW-00921,Selangor,Building,Suburban,Freehold,2017,1751,26,6156000,923400,8000,7087400
CASE-2026-NW-00922,Pahang,Industry,Urban,Freehold,7797,6238,29,12321000,1848200,8000,14177200
CASE-2026-NW-00923,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,360,179,15,963000,144400,8000,1115400
CASE-2026-NW-00924,Perak,Agriculture,Urban,Freehold,7270,4950,22,2899000,434800,8000,3341800
CASE-2026-NW-00925,Kedah,Building,Suburban,Freehold,320,193,8,546000,81900,8000,635900
CASE-2026-NW-00926,Johor,Building,Suburban,Leasehold,2098,672,20,2237000,335600,8000,2580600
CASE-2026-NW-00927,Johor,Building,Suburban,Freehold,302,169,18,556000,83400,8000,647400
CASE-2026-NW-00928,Selangor,Agriculture,Suburban,Freehold,15119,9387,30,6494000,974100,8000,7476100
CASE-2026-NW-00929,Kedah,Agriculture,Rural,Leasehold,14833,9151,38,3502000,525300,8000,4035300
CASE-2026-NW-00930,Sarawak,Agriculture,Suburban,Malay Reserve,12387,5851,25,2743000,411400,8000,3162400
CASE-2026-NW-00931,Perak,Agriculture,Rural,Leasehold,8550,4210,10,1754000,263100,8000,2025100
CASE-2026-NW-00932,Terengganu,Industry,Suburban,Leasehold,4703,3832,25,6343000,951400,8000,7302400
CASE-2026-NW-00933,Selangor,Agriculture,Suburban,Freehold,13566,7771,21,6233000,935000,8000,7176000
CASE-2026-NW-00934,Kedah,Agriculture,Urban,Freehold,16626,11910,4,6347000,952000,8000,7307000
CASE-2026-NW-00935,Melaka,Agriculture,Suburban,Leasehold,5409,3114,31,1564000,234600,8000,1806600
CASE-2026-NW-00936,Selangor,Building,Urban,Freehold,1235,521,20,2287000,343000,8000,2638000
CASE-2026-NW-00937,Terengganu,Building,Suburban,Leasehold,877,476,4,1259000,188800,8000,1455800
CASE-2026-NW-00938,Pulau Pinang,Building,Urban,Freehold,2820,1061,16,4846000,726900,8000,5580900
CASE-2026-NW-00939,Sabah,Building,Urban,Leasehold,421,371,18,1087000,163000,8000,1258000
CASE-2026-NW-00940,Pulau Pinang,Agriculture,Urban,Freehold,7423,5080,34,3770000,565500,8000,4343500
CASE-2026-NW-00941,Kedah,Building,Rural,Freehold,1454,371,22,850000,127500,8000,985500
CASE-2026-NW-00942,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,2867,718,1,3650000,547500,8000,4205500
CASE-2026-NW-00943,Kedah,Building,Suburban,Freehold,2592,1894,38,4852000,727800,8000,5587800
CASE-2026-NW-00944,Terengganu,Building,Rural,Freehold,2093,1953,21,3953000,593000,8000,4554000
CASE-2026-NW-00945,Terengganu,Building,Urban,Leasehold,677,538,5,1835000,275200,8000,2118200
CASE-2026-NW-00946,Pulau Pinang,Industry,Suburban,Leasehold,19661,16857,32,40004000,6000600,8000,46012600
CASE-2026-NW-00947,Selangor,Industry,Rural,Freehold,20220,11507,12,28675000,4301200,8000,32984200
CASE-2026-NW-00948,Pahang,Agriculture,Urban,Freehold,18756,14411,27,7598000,1139700,8000,8745700
CASE-2026-NW-00949,Selangor,Agriculture,Urban,Leasehold,6687,2262,28,2031000,304600,8000,2343600
CASE-2026-NW-00950,Negeri Sembilan,Agriculture,Suburban,Freehold,18434,10889,39,5183000,777400,8000,5968400
CASE-2026-NW-00951,Johor,Building,Suburban,Leasehold,1767,1607,5,4734000,710100,8000,5452100
CASE-2026-NW-00952,Pulau Pinang,Building,Urban,Freehold,951,528,16,2443000,366400,8000,2817400
CASE-2026-NW-00953,Johor,Building,Suburban,Freehold,2042,1048,6,3744000,561600,8000,4313600
CASE-2026-NW-00954,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Leasehold,19747,14716,27,9026000,1353900,8000,10387900
CASE-2026-NW-00955,Selangor,Agriculture,Suburban,Leasehold,11758,7236,22,5124000,768600,8000,5900600
CASE-2026-NW-00956,Selangor,Agriculture,Suburban,Freehold,7494,3414,0,2779000,416800,8000,3203800
CASE-2026-NW-00957,Kedah,Agriculture,Urban,Freehold,2983,599,22,354000,53100,8000,415100
CASE-2026-NW-00958,Selangor,Building,Urban,Freehold,1850,788,1,3584000,537600,8000,4129600
CASE-2026-NW-00959,Kedah,Building,Urban,Leasehold,1192,1005,26,2448000,367200,8000,2823200
CASE-2026-NW-00960,Pahang,Building,Urban,Malay Reserve,905,580,33,1477000,221600,8000,1706600
CASE-2026-NW-00961,Kelantan,Building,Rural,Freehold,1730,640,32,1468000,220200,8000,1696200
CASE-2026-NW-00962,Johor,Industry,Urban,Freehold,24457,18306,9,56138000,8420700,8000,64566700
CASE-2026-NW-00963,Perak,Building,Rural,Freehold,2987,976,6,2651000,397600,8000,3056600
CASE-2026-NW-00964,Selangor,Building,Suburban,Freehold,1841,1436,6,5807000,871000,8000,6686000
CASE-2026-NW-00965,Melaka,Building,Rural,Freehold,1211,1063,19,2734000,410100,8000,3152100
CASE-2026-NW-00966,Johor,Agriculture,Rural,Freehold,12218,5464,18,3351000,502600,8000,3861600
CASE-2026-NW-00967,Selangor,Building,Suburban,Leasehold,2130,1607,37,4831000,724600,8000,5563600
CASE-2026-NW-00968,Melaka,Agriculture,Rural,Malay Reserve,15196,11476,32,4178000,626700,8000,4812700
CASE-2026-NW-00969,Kedah,Building,Rural,Freehold,2222,2014,4,6069000,910400,8000,6987400
CASE-2026-NW-00970,Wilayah Persekutuan Putrajaya,Building,Urban,Freehold,952,654,15,2885000,432800,8000,3325800
CASE-2026-NW-00971,Terengganu,Building,Urban,Freehold,164,132,31,362000,54300,8000,424300
CASE-2026-NW-00972,Sabah,Agriculture,Urban,Leasehold,7948,3865,7,2374000,356100,8000,2738100
CASE-2026-NW-00973,Kedah,Agriculture,Suburban,Freehold,7012,2263,0,1190000,178500,8000,1376500
CASE-2026-NW-00974,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,4145,2868,32,2706000,405900,8000,3119900
CASE-2026-NW-00975,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,1863,1541,25,7153000,1073000,8000,8234000
CASE-2026-NW-00976,Melaka,Building,Suburban,Freehold,2728,1250,2,4593000,689000,8000,5290000
CASE-2026-NW-00977,Selangor,Agriculture,Urban,Freehold,18959,11866,38,10510000,1576500,8000,12094500
CASE-2026-NW-00978,Pulau Pinang,Agriculture,Urban,Freehold,3352,2204,35,1778000,266700,8000,2052700
CASE-2026-NW-00979,Kelantan,Industry,Suburban,Leasehold,7019,6038,18,12013000,1802000,8000,13823000
CASE-2026-NW-00980,Johor,Agriculture,Suburban,Freehold,8175,2409,19,1657000,248600,8000,1913600
CASE-2026-NW-00981,Negeri Sembilan,Agriculture,Rural,Freehold,13483,4206,7,2068000,310200,8000,2386200
CASE-2026-NW-00982,Pulau Pinang,Building,Urban,Malay Reserve,566,178,18,778000,116700,8000,902700
CASE-2026-NW-00983,Terengganu,Building,Rural,Freehold,966,772,5,2014000,302100,8000,2324100
CASE-2026-NW-00984,Melaka,Building,Urban,Freehold,1730,796,39,2585000,387800,8000,2980800
CASE-2026-NW-00985,Sarawak,Building,Urban,Malay Reserve,1930,1352,28,3784000,567600,8000,4359600
CASE-2026-NW-00986,Perak,Agriculture,Urban,Leasehold,7222,3582,37,1685000,252800,8000,1945800
CASE-2026-NW-00987,Sabah,Industry,Suburban,Freehold,3920,1355,8,3274000,491100,8000,3773100
CASE-2026-NW-00988,Selangor,Building,Suburban,Leasehold,1540,1183,20,3945000,591800,8000,4544800
CASE-2026-NW-00989,Terengganu,Agriculture,Urban,Freehold,5792,2598,31,1322000,198300,8000,1528300
CASE-2026-NW-00990,Selangor,Building,Urban,Freehold,2736,1812,10,7580000,1137000,8000,8725000
CASE-2026-NW-00991,Kedah,Building,Suburban,Freehold,413,238,20,698000,104700,8000,810700
CASE-2026-NW-00992,Selangor,Agriculture,Suburban,Freehold,18264,7126,29,5578000,836700,8000,6422700
CASE-2026-NW-00993,Kelantan,Building,Urban,Malay Reserve,841,583,14,1577000,236600,8000,1821600
CASE-2026-NW-00994,Perak,Agriculture,Urban,Freehold,18328,13167,31,6786000,1017900,8000,7811900
CASE-2026-NW-00995,Pulau Pinang,Agriculture,Urban,Malay Reserve,19825,11955,22,8036000,1205400,8000,9249400
CASE-2026-NW-00996,Perak,Building,Rural,Malay Reserve,996,664,6,1789000,268400,8000,2065400
CASE-2026-NW-00997,Pulau Pinang,Building,Urban,Freehold,1739,1024,29,4175000,626200,8000,4809200
CASE-2026-NW-00998,Terengganu,Agriculture,Rural,Freehold,3485,3077,24,1016000,152400,8000,1176400
CASE-2026-NW-00999,Selangor,Agriculture,Suburban,Leasehold,15307,9445,38,6534000,980100,8000,7522100
CASE-2026-NW-01000,Pahang,Agriculture,Suburban,Leasehold,17887,11751,19,5827000,874000,8000,6709000
CASE-2026-NW-01001,Pulau Pinang,Building,Rural,Leasehold,327,301,26,749000,112400,8000,869400
CASE-2026-NW-01002,Selangor,Building,Suburban,Freehold,2142,1751,14,6335000,950200,8000,7293200
CASE-2026-NW-01003,Melaka,Agriculture,Suburban,Leasehold,2015,832,28,436000,65400,8000,509400
CASE-2026-NW-01004,Johor,Building,Suburban,Freehold,1546,586,14,2035000,305200,8000,2348200
CASE-2026-NW-01005,Pulau Pinang,Agriculture,Suburban,Leasehold,18206,11439,23,7388000,1108200,8000,8504200
CASE-2026-NW-01006,Selangor,Building,Suburban,Freehold,296,145,28,495000,74200,8000,577200
CASE-2026-NW-01007,Pahang,Building,Rural,Freehold,1105,1006,6,2476000,371400,8000,2855400
CASE-2026-NW-01008,Selangor,Agriculture,Suburban,Freehold,4229,3131,13,2362000,354300,8000,2724300
CASE-2026-NW-01009,Johor,Agriculture,Suburban,Freehold,6131,4630,5,2978000,446700,8000,3432700
CASE-2026-NW-01010,Johor,Agriculture,Urban,Malay Reserve,19908,11786,39,7318000,1097700,8000,8423700
CASE-2026-NW-01011,Negeri Sembilan,Building,Urban,Freehold,436,143,24,477000,71600,8000,556600
CASE-2026-NW-01012,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Malay Reserve,18296,5605,17,5275000,791200,8000,6074200
CASE-2026-NW-01013,Selangor,Building,Suburban,Freehold,580,302,28,1092000,163800,8000,1263800
CASE-2026-NW-01014,Kedah,Agriculture,Suburban,Leasehold,19917,10780,4,5441000,816200,8000,6265200
CASE-2026-NW-01015,Selangor,Agriculture,Urban,Leasehold,2301,1985,29,1601000,240200,8000,1849200
CASE-2026-NW-01016,Pulau Pinang,Building,Urban,Malay Reserve,1627,987,39,3623000,543400,8000,4174400
CASE-2026-NW-01017,Sarawak,Industry,Suburban,Freehold,23816,19080,17,40204000,6030600,8000,46242600
CASE-2026-NW-01018,Wilayah Persekutuan Putrajaya,Agriculture,Rural,Freehold,12341,3585,36,2086000,312900,8000,2406900
CASE-2026-NW-01019,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Leasehold,18846,4658,19,5090000,763500,8000,5861500
CASE-2026-NW-01020,Perak,Building,Urban,Freehold,2235,1126,17,3895000,584200,8000,4487200
CASE-2026-NW-01021,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Leasehold,2493,2195,36,8612000,1291800,8000,9911800
CASE-2026-NW-01022,Melaka,Building,Rural,Freehold,2557,645,28,1908000,286200,8000,2202200
CASE-2026-NW-01023,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Leasehold,1365,554,9,2168000,325200,8000,2501200
CASE-2026-NW-01024,Wilayah Persekutuan Putrajaya,Building,Suburban,Freehold,2895,883,8,3562000,534300,8000,4104300
CASE-2026-NW-01025,Johor,Building,Suburban,Freehold,1475,961,11,3223000,483400,8000,3714400
CASE-2026-NW-01026,Sarawak,Agriculture,Suburban,Malay Reserve,14755,9018,28,4388000,658200,8000,5054200
CASE-2026-NW-01027,Selangor,Agriculture,Suburban,Malay Reserve,7194,3867,39,2484000,372600,8000,2864600
CASE-2026-NW-01028,Perak,Building,Suburban,Freehold,1217,547,3,1773000,266000,8000,2047000
CASE-2026-NW-01029,Wilayah Persekutuan Kuala Lumpur,Industry,Suburban,Leasehold,18624,8331,33,24861000,3729200,8000,28598200
CASE-2026-NW-01030,Johor,Building,Urban,Freehold,1448,435,11,1799000,269800,8000,2076800
CASE-2026-NW-01031,Perak,Building,Suburban,Leasehold,1011,411,15,1229000,184400,8000,1421400
CASE-2026-NW-01032,Perak,Agriculture,Urban,Leasehold,19073,7483,18,4040000,606000,8000,4654000
CASE-2026-NW-01033,Wilayah Persekutuan Putrajaya,Agriculture,Urban,Freehold,13728,5739,6,4991000,748600,8000,5747600
CASE-2026-NW-01034,Selangor,Building,Urban,Leasehold,217,156,6,685000,102800,8000,795800
CASE-2026-NW-01035,Pahang,Industry,Suburban,Leasehold,3357,2649,15,5113000,767000,8000,5888000
CASE-2026-NW-01036,Kelantan,Agriculture,Rural,Leasehold,4455,1860,16,802000,120300,8000,930300
CASE-2026-NW-01037,Selangor,Agriculture,Suburban,Malay Reserve,11315,3602,33,2526000,378900,8000,2912900
CASE-2026-NW-01038,Kelantan,Agriculture,Suburban,Freehold,7189,2561,20,1192000,178800,8000,1378800
CASE-2026-NW-01039,Negeri Sembilan,Agriculture,Rural,Freehold,19891,7721,16,3612000,541800,8000,4161800
CASE-2026-NW-01040,Pahang,Agriculture,Urban,Leasehold,14855,9933,5,5964000,894600,8000,6866600
CASE-2026-NW-01041,Selangor,Building,Urban,Leasehold,456,328,3,1440000,216000,8000,1664000
CASE-2026-NW-01042,Pahang,Agriculture,Urban,Freehold,17837,4967,35,2982000,447300,8000,3437300
CASE-2026-NW-01043,Pulau Pinang,Building,Rural,Malay Reserve,2515,1427,4,4981000,747200,8000,5736200
CASE-2026-NW-01044,Perak,Agriculture,Urban,Freehold,13427,4246,37,2486000,372900,8000,2866900
CASE-2026-NW-01045,Melaka,Agriculture,Suburban,Freehold,18994,8456,35,4862000,729300,8000,5599300
CASE-2026-NW-01046,Selangor,Agriculture,Suburban,Freehold,13101,6199,17,4908000,736200,8000,5652200
CASE-2026-NW-01047,Melaka,Agriculture,Suburban,Leasehold,19372,13636,11,7818000,1172700,8000,8998700
CASE-2026-NW-01048,Selangor,Building,Suburban,Malay Reserve,2277,1877,37,5395000,809200,8000,6212200
CASE-2026-NW-01049,Johor,Building,Urban,Freehold,2352,675,30,2475000,371200,8000,2854200
CASE-2026-NW-01050,Melaka,Building,Suburban,Freehold,575,371,10,1126000,168900,8000,1302900
CASE-2026-NW-01051,Selangor,Industry,Rural,Malay Reserve,20093,17566,27,32214000,4832100,8000,37054100
CASE-2026-NW-01052,Perak,Building,Suburban,Malay Reserve,2037,1271,39,2713000,407000,8000,3128000
CASE-2026-NW-01053,Selangor,Agriculture,Urban,Freehold,6022,4116,21,3363000,504400,8000,3875400
CASE-2026-NW-01054,Pulau Pinang,Building,Urban,Freehold,1374,472,26,2129000,319400,8000,2456400
CASE-2026-NW-01055,Kelantan,Building,Suburban,Freehold,1523,1349,24,3356000,503400,8000,3867400
CASE-2026-NW-01056,Kedah,Agriculture,Rural,Freehold,15473,5763,31,2409000,361400,8000,2778400
CASE-2026-NW-01057,Negeri Sembilan,Agriculture,Rural,Leasehold,7017,1852,33,714000,107100,8000,829100
CASE-2026-NW-01058,Selangor,Building,Urban,Malay Reserve,934,295,32,1206000,180900,8000,1394900
CASE-2026-NW-01059,Perak,Building,Urban,Freehold,1233,1092,23,3099000,464800,8000,3571800
CASE-2026-NW-01060,Selangor,Agriculture,Suburban,Leasehold,3986,1070,12,801000,120200,8000,929200
CASE-2026-NW-01061,Kedah,Industry,Suburban,Freehold,22205,18920,2,37474000,5621100,8000,43103100
CASE-2026-NW-01062,Perlis,Agriculture,Urban,Leasehold,17397,7270,35,3644000,546600,8000,4198600
CASE-2026-NW-01063,Pulau Pinang,Agriculture,Rural,Freehold,3367,768,29,464000,69600,8000,541600
CASE-2026-NW-01064,Kedah,Agriculture,Suburban,Leasehold,13993,4749,36,2387000,358000,8000,2753000
CASE-2026-NW-01065,Negeri Sembilan,Building,Urban,Freehold,1692,1420,9,5148000,772200,8000,5928200
CASE-2026-NW-01066,Johor,Agriculture,Urban,Freehold,10966,7118,1,5388000,808200,8000,6204200
CASE-2026-NW-01067,Perak,Industry,Suburban,Freehold,6951,6183,15,12598000,1889700,8000,14495700
CASE-2026-NW-01068,Sarawak,Building,Suburban,Freehold,1027,377,17,1235000,185200,8000,1428200
CASE-2026-NW-01069,Pulau Pinang,Agriculture,Suburban,Malay Reserve,8682,5881,10,3773000,566000,8000,4347000
CASE-2026-NW-01070,Selangor,Agriculture,Rural,Leasehold,9811,3256,37,1778000,266700,8000,2052700
CASE-2026-NW-01071,Pahang,Agriculture,Suburban,Malay Reserve,11326,5142,20,2230000,334500,8000,2572500
CASE-2026-NW-01072,Johor,Building,Suburban,Freehold,1312,943,27,2653000,398000,8000,3059000
CASE-2026-NW-01073,Selangor,Industry,Rural,Freehold,1096,682,21,1664000,249600,8000,1921600
CASE-2026-NW-01074,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,2845,2491,24,9783000,1467400,8000,11258400
CASE-2026-NW-01075,Kelantan,Agriculture,Urban,Malay Reserve,3330,1119,34,543000,81400,8000,632400
CASE-2026-NW-01076,Terengganu,Building,Suburban,Freehold,1290,539,9,1426000,213900,8000,1647900
CASE-2026-NW-01077,Melaka,Agriculture,Urban,Leasehold,5149,1762,33,1244000,186600,8000,1438600
CASE-2026-NW-01078,Kedah,Industry,Suburban,Leasehold,24290,9529,23,16861000,2529200,8000,19398200
CASE-2026-NW-01079,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Malay Reserve,17508,13744,12,12011000,1801600,8000,13820600
CASE-2026-NW-01080,Pahang,Building,Urban,Freehold,616,516,33,1438000,215700,8000,1661700
CASE-2026-NW-01081,Melaka,Building,Rural,Freehold,1527,511,5,1688000,253200,8000,1949200
CASE-2026-NW-01082,Selangor,Building,Urban,Freehold,1074,575,11,2990000,448500,8000,3446500
CASE-2026-NW-01083,Perak,Industry,Urban,Leasehold,16710,9513,18,20617000,3092600,8000,23717600
CASE-2026-NW-01084,Selangor,Building,Suburban,Malay Reserve,2222,790,18,2806000,420900,8000,3234900
CASE-2026-NW-01085,Melaka,Building,Urban,Leasehold,1745,675,25,2413000,362000,8000,2783000
CASE-2026-NW-01086,Selangor,Building,Urban,Freehold,2356,929,30,4023000,603400,8000,4634400
CASE-2026-NW-01087,Johor,Building,Rural,Leasehold,1243,705,24,1738000,260700,8000,2006700
CASE-2026-NW-01088,Johor,Agriculture,Rural,Freehold,18476,3723,22,2105000,315800,8000,2428800
CASE-2026-NW-01089,Terengganu,Agriculture,Rural,Freehold,18653,15170,34,5584000,837600,8000,6429600
CASE-2026-NW-01090,Sabah,Building,Urban,Freehold,876,514,17,1783000,267400,8000,2058400
CASE-2026-NW-01091,Selangor,Building,Rural,Freehold,1249,687,38,1870000,280500,8000,2158500
CASE-2026-NW-01092,Perak,Agriculture,Suburban,Leasehold,10430,4808,27,2364000,354600,8000,2726600
CASE-2026-NW-01093,Selangor,Building,Rural,Leasehold,2919,1427,17,4068000,610200,8000,4686200
CASE-2026-NW-01094,Melaka,Agriculture,Suburban,Freehold,8461,5625,38,2817000,422600,8000,3247600
CASE-2026-NW-01095,Selangor,Industry,Rural,Leasehold,6952,1948,34,4385000,657800,8000,5050800
CASE-2026-NW-01096,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,15046,5412,7,5436000,815400,8000,6259400
CASE-2026-NW-01097,Pulau Pinang,Building,Suburban,Freehold,1102,952,14,3508000,526200,8000,4042200
CASE-2026-NW-01098,Pahang,Building,Suburban,Freehold,1017,853,15,2177000,326600,8000,2511600
CASE-2026-NW-01099,Melaka,Industry,Suburban,Malay Reserve,5113,2513,15,6072000,910800,8000,6990800
CASE-2026-NW-01100,Kedah,Agriculture,Urban,Freehold,14606,8422,1,5106000,765900,8000,5879900
CASE-2026-NW-01101,Johor,Building,Urban,Freehold,399,198,25,779000,116800,8000,903800
CASE-2026-NW-01102,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,1269,698,27,2702000,405300,8000,3115300
CASE-2026-NW-01103,Selangor,Building,Suburban,Freehold,2215,1471,20,4963000,744400,8000,5715400
CASE-2026-NW-01104,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Leasehold,175,60,19,284000,42600,8000,334600
CASE-2026-NW-01105,Negeri Sembilan,Building,Rural,Freehold,323,154,13,436000,65400,8000,509400
CASE-2026-NW-01106,Selangor,Industry,Rural,Malay Reserve,22541,17099,2,44659000,6698800,8000,51365800
CASE-2026-NW-01107,Kelantan,Agriculture,Urban,Freehold,12285,3289,24,1900000,285000,8000,2193000
CASE-2026-NW-01108,Pulau Pinang,Building,Suburban,Malay Reserve,1671,1455,32,4455000,668200,8000,5131200
CASE-2026-NW-01109,Perak,Agriculture,Suburban,Leasehold,9006,3206,17,1554000,233100,8000,1795100
